Wall time,Step,Value
1581191487.6051445,1,5426.1875
1581191719.5136924,2,5842.27001953125
1581191951.6911435,3,5809.2265625
1581192185.084364,4,5750.8681640625
1581192414.589672,5,5879.951171875
1581192644.59928,6,5858.1669921875
1581192876.433586,7,5839.51904296875
1581193108.6306381,8,5785.31396484375
1581193341.5460424,9,5793.6396484375
1581193572.8687718,10,5846.259765625
1581193804.5198388,11,5832.2919921875
1581194035.0259166,12,5833.1162109375
1581194268.1245039,13,5787.9013671875
1581194500.958241,14,5818.66259765625
1581194734.3930929,15,5782.34765625
1581194968.1831708,16,5796.27783203125
1581195202.0299597,17,5814.7978515625
1581195435.867883,18,5804.47314453125
1581195668.2033951,19,5833.6513671875
1581195902.8952997,20,5790.72705078125
1581196136.0053782,21,5823.37060546875
1581196366.5593584,22,5855.9189453125
1581196598.1692827,23,5801.9599609375
1581196829.9438875,24,5787.95166015625
1581197063.8364284,25,5797.85009765625
1581197295.691709,26,5804.97119140625
1581197527.2399611,27,5802.4736328125
1581197759.2008715,28,5822.63720703125
1581197991.972503,29,5811.4111328125
1581198224.7621813,30,5797.61572265625
1581198457.89977,31,5785.22802734375
1581198690.008731,32,5817.44775390625
1581198921.6802166,33,5799.66748046875
1581199154.223776,34,5775.25146484375
1581199385.514225,35,5844.31298828125
1581199618.2021527,36,5784.8984375
1581199848.715508,37,5842.62646484375
1581200078.9120057,38,5842.72998046875
1581200312.2096853,39,5775.34521484375
1581200544.987756,40,5768.23974609375
1581200776.5347433,41,5792.89453125
1581201009.1905367,42,5788.8701171875
1581201240.1560636,43,5823.86083984375
1581201472.5840216,44,5801.8017578125
1581201703.579108,45,5808.05029296875
1581201936.0978978,46,5806.76123046875
1581202168.5005603,47,5809.71728515625
1581202399.6742237,48,5812.30859375
1581202631.780827,49,5786.873046875
1581202865.1490307,50,5779.85791015625
1581203097.1067681,51,5805.58642578125
1581203329.8407671,52,5809.49462890625
1581203562.0984712,53,5790.26416015625
1581203793.1834543,54,5812.19091796875
1581204024.3294997,55,5815.34912109375
1581204257.1327608,56,5796.70556640625
1581204489.3510633,57,5797.72021484375
1581204722.1963623,58,5795.67626953125
1581204954.411145,59,5801.8115234375
1581205184.8354316,60,5829.20947265625
1581205417.4935834,61,5797.9951171875
1581205651.2518015,62,5797.1279296875
1581205883.6801655,63,5795.16259765625
1581206116.4370224,64,5806.70166015625
1581206347.9314363,65,5818.1279296875
1581206580.3736942,66,5814.4833984375
1581206811.7572076,67,5812.81396484375
1581207043.7935722,68,5801.10205078125
1581207276.5060277,69,5805.501953125
1581207507.981695,70,5800.8916015625
1581207739.4874377,71,5801.02294921875
1581207970.2274082,72,5828.20166015625
1581208204.3211966,73,5793.439453125
1581208435.7993581,74,5814.27001953125
1581208666.7817001,75,5815.67919921875
1581208900.4562685,76,5788.16064453125
1581209131.2181766,77,5820.388671875
1581209362.2443335,78,5815.17431640625
1581209593.3873901,79,5836.0380859375
1581209825.6606586,80,5780.216796875
1581210058.3128762,81,5801.19189453125
1581210290.7002401,82,5810.63232421875
1581210521.8559937,83,5822.26171875
1581210755.294234,84,5774.79443359375
1581210986.3737667,85,5817.14794921875
1581211217.802396,86,5814.4453125
1581211448.9923396,87,5834.505859375
1581211680.8050737,88,5809.2138671875
1581211913.7625506,89,5808.09912109375
1581212143.9878042,90,5818.931640625
