Wall time,Step,Value
1581280200.1399214,1,2905.578857421875
1581280646.4219165,2,2986.94140625
1581281092.654316,3,2988.60791015625
1581281538.1192045,4,2995.3876953125
1581281983.389677,5,2995.564697265625
1581282429.1350975,6,2993.247802734375
1581282873.5865877,7,3000.908203125
1581283316.3165166,8,3021.80712890625
1581283759.9217896,9,3007.040283203125
1581284201.1799846,10,3021.76806640625
1581284647.317545,11,2995.8740234375
1581285091.2850392,12,3011.3359375
1581285536.1406953,13,2997.954833984375
1581285979.7775443,14,3006.682373046875
1581286423.7439227,15,3002.5361328125
1581286868.3298225,16,3008.78271484375
1581287313.3805516,17,2998.909912109375
1581287757.6142044,18,3000.928955078125
1581288200.3239927,19,3013.119384765625
1581288643.3231177,20,3011.720458984375
1581289088.290149,21,3001.666015625
1581289530.9268959,22,3017.067626953125
1581289975.4373186,23,3000.753662109375
1581290418.575094,24,3010.810791015625
1581290862.4361322,25,3003.401611328125
1581291305.0918946,26,3011.91845703125
1581291750.1194165,27,2995.997314453125
1581292193.6968508,28,3007.081787109375
1581292638.1797552,29,3000.114990234375
1581293083.160084,30,3003.065673828125
1581293526.6775258,31,3007.08447265625
1581293970.6008372,32,3013.472412109375
1581294414.471827,33,3007.43115234375
1581294857.971919,34,3008.086181640625
1581295302.9092736,35,2995.4931640625
1581295747.4285052,36,3000.02197265625
1581296193.8019655,37,2986.47021484375
1581296636.754302,38,3009.819580078125
1581297080.7636354,39,3003.814208984375
1581297526.9485626,40,2996.299560546875
1581297971.8321002,41,3007.103515625
1581298417.5196884,42,2997.716796875
1581298861.9154053,43,2999.68408203125
1581299305.516932,44,3006.382568359375
1581299749.914587,45,2999.724609375
1581300193.8095493,46,3000.73291015625
1581300637.557169,47,3003.96044921875
1581301081.139594,48,3004.5869140625
1581301525.6194315,49,3002.75048828125
1581301968.3855016,50,3011.5751953125
1581302412.0734653,51,3006.814697265625
1581302855.289653,52,3009.27685546875
1581303300.2258084,53,3005.231689453125
1581303744.4253345,54,3005.798095703125
1581304189.9554636,55,3000.202392578125
1581304634.5040562,56,3001.096435546875
1581305076.7786953,57,3014.265625
1581305520.131079,58,3010.712890625
1581305964.770737,59,2997.296630859375
1581306406.5465908,60,3020.097412109375
1581306850.650413,61,3001.939208984375
1581307294.2006125,62,3007.05810546875
1581307738.1897237,63,3003.237060546875
1581308181.816752,64,3007.264404296875
1581308626.9052033,65,3002.325927734375
1581309071.066078,66,3005.316162109375
1581309516.5603902,67,3006.869140625
1581309961.8097193,68,3001.05712890625
1581310406.2396493,69,3000.572509765625
1581310849.6198776,70,3005.177734375
1581311294.6334658,71,2994.908935546875
1581311738.5134752,72,3003.392578125
1581312184.6162388,73,2989.734130859375
1581312627.432553,74,3009.718994140625
1581313072.586221,75,2994.20947265625
1581313514.5466928,76,3020.903564453125
1581313959.290372,77,2999.421630859375
1581314403.1951063,78,3002.9970703125
1581314847.6992054,79,2997.97607421875
1581315290.2922652,80,3010.603515625
1581315737.639254,81,2982.906494140625
1581316182.566209,82,2997.740234375
1581316628.4830694,83,2997.479736328125
1581317070.8291962,84,3011.687255859375
1581317515.6398687,85,2997.722412109375
1581317959.7748172,86,3010.386474609375
1581318404.2494986,87,3004.4423828125
1581318847.0379744,88,3010.164794921875
1581319291.3890357,89,3000.602783203125
1581319736.2847059,90,3003.427490234375
