Wall time,Step,Value
1581566165.2001176,1,1.8571380376815796
1581566208.3041027,2,10.4208402633667
1581566254.6418269,3,22.99262046813965
1581566302.6307046,4,37.704490661621094
1581566349.491966,5,46.17972183227539
1581566393.8487415,6,55.595619201660156
1581566439.6824944,7,60.875732421875
1581566483.0289001,8,63.16439437866211
1581566530.859875,9,65.22102355957031
1581566577.591447,10,67.24759674072266
1581566621.8092391,11,67.91448974609375
1581566668.1941404,12,68.76335144042969
1581566713.331931,13,69.29253387451172
1581566758.1149595,14,68.90190887451172
1581566801.8828256,15,71.33496856689453
1581566848.1551666,16,70.59628295898438
1581566891.7937992,17,70.58460235595703
1581566937.4520133,18,71.82908630371094
1581566982.203772,19,69.96527862548828
1581567028.01158,20,71.74394989013672
1581567074.8060622,21,71.81573486328125
1581567119.2828057,22,71.61624908447266
1581567164.3667908,23,72.17631530761719
1581567208.9854705,24,72.27230072021484
1581567253.161986,25,72.14459228515625
1581567297.3129265,26,72.27731323242188
1581567342.3200617,27,72.17131042480469
1581567389.1054916,28,72.08283233642578
1581567433.2724643,29,72.82818603515625
1581567479.3832638,30,72.66292572021484
1581567525.0789948,31,80.93365478515625
1581567570.2499368,32,83.19477081298828
1581567614.2326398,33,84.01024627685547
1581567659.4348273,34,84.59785461425781
1581567704.1623893,35,85.00016784667969
1581567749.0445883,36,85.22802734375
1581567792.4374902,37,85.54437255859375
1581567836.733011,38,85.61614990234375
1581567881.0868819,39,85.57274627685547
1581567926.0547745,40,85.90911865234375
1581567970.0113213,41,85.95502471923828
1581568015.1095767,42,85.9383316040039
1581568059.803393,43,85.96002960205078
1581568105.240347,44,85.93082427978516
1581568150.11967,45,85.98006439208984
1581568195.180326,46,86.04600524902344
1581568238.5098696,47,86.04683685302734
1581568283.469869,48,86.01261901855469
1581568328.505666,49,86.20458984375
1581568372.0517378,50,86.35233306884766
1581568417.3901644,51,86.1419906616211
1581568462.8248675,52,86.16202545166016
1581568505.757235,53,86.38822174072266
1581568551.3783476,54,86.2930679321289
1581568596.9892159,55,86.5860366821289
1581568641.4253051,56,86.38153839111328
1581568685.4768586,57,86.55348205566406
1581568732.7832448,58,86.58519744873047
1581568778.6175926,59,86.52093505859375
1581568825.9333725,60,86.64946746826172
1581568869.6386507,61,89.25447082519531
1581568916.1690552,62,89.86628723144531
1581568961.2739968,63,90.07829284667969
1581569008.3812263,64,90.34037780761719
1581569051.8598874,65,90.43719482421875
1581569094.99517,66,90.44470977783203
1581569139.7539353,67,90.81781005859375
1581569183.5630352,68,90.86371612548828
1581569226.706295,69,90.96053314208984
1581569271.320506,70,90.98807525634766
1581569317.2387068,71,91.08740234375
1581569363.1292558,72,91.06987762451172
1581569406.7129996,73,91.1182861328125
1581569451.1644864,74,91.20092010498047
1581569495.843113,75,91.22178649902344
1581569540.524007,76,91.30024719238281
1581569584.3395033,77,91.49138641357422
1581569628.2061093,78,91.52393341064453
1581569672.8997655,79,91.52143096923828
1581569716.7521179,80,91.663330078125
1581569761.699788,81,91.72258758544922
1581569806.5603573,82,91.9212417602539
1581569850.1277978,83,91.96881866455078
1581569894.9216003,84,92.01221466064453
1581569938.595729,85,92.08650207519531
1581569982.1156812,86,92.16496276855469
1581570026.831049,87,91.8953628540039
1581570072.683992,88,92.06146240234375
1581570117.0742025,89,92.12406158447266
1581570162.2160833,90,92.1249008178711
