Wall time,Step,Value
1588307466.92135,1,4.871419429779053
1588307531.8717144,2,22.55126953125
1588307598.4303608,3,40.04231643676758
1588307664.483921,4,52.60823440551758
1588307730.6812358,5,58.16243362426758
1588307796.8700705,6,63.11930465698242
1588307863.4730942,7,65.83740234375
1588307929.667666,8,67.28189849853516
1588307995.4146247,9,68.77115631103516
1588308061.9589553,10,69.99837493896484
1588308127.9236255,11,70.2880859375
1588308194.4261653,12,71.37939453125
1588308260.503635,13,71.37125396728516
1588308326.6085122,14,72.20621490478516
1588308392.558571,15,72.20458984375
1588308460.0459638,16,72.63997650146484
1588308525.7985842,17,72.9443359375
1588308592.529882,18,73.07373046875
1588308658.1428874,19,72.58951568603516
1588308724.2057626,20,73.58642578125
1588308790.1833901,21,73.27880859375
1588308856.4106212,22,73.80289459228516
1588308922.807211,23,73.69222259521484
1588308988.9919446,24,73.99007415771484
1588309055.534583,25,73.73860931396484
1588309121.9476542,26,74.08284759521484
1588309187.983262,27,74.2578125
1588309254.702296,28,73.89241790771484
1588309321.2608378,29,74.384765625
1588309386.5167325,30,74.14876556396484
1588309452.2445598,31,82.38932037353516
1588309518.1335905,32,84.32373046875
1588309583.400832,33,84.87711334228516
1588309648.8962584,34,85.4345703125
1588309715.8487713,35,85.75276947021484
1588309782.2897258,36,86.0791015625
1588309848.0537124,37,86.32730865478516
1588309914.512494,38,86.31021881103516
1588309980.5151858,39,86.74398040771484
1588310046.9534671,40,86.72200775146484
1588310112.5711653,41,86.55924224853516
1588310178.3555012,42,86.68294525146484
1588310244.266124,43,86.55191802978516
1588310311.0549366,44,86.64876556396484
1588310376.9027107,45,86.6357421875
1588310443.503436,46,86.72200775146484
1588310509.7229598,47,86.76351165771484
1588310598.7186468,48,86.83512115478516
1588310665.8634076,49,86.97591400146484
1588310732.221867,50,86.89615631103516
1588310799.089392,51,86.92301177978516
1588310869.521307,52,87.16471099853516
1588310935.8159587,53,86.92708587646484
1588311006.3918746,54,86.92545318603516
1588311072.9429553,55,87.14925384521484
1588311143.0314445,56,87.12890625
1588311217.9064765,57,87.041015625
1588311284.3948886,58,87.02962493896484
1588311350.5319736,59,87.27620697021484
1588311416.7656028,60,87.25830078125
1588311483.1310227,61,89.60286712646484
1588311549.3707411,62,90.37923431396484
1588311615.8589964,63,90.74300384521484
1588311682.8165572,64,90.88948822021484
1588311749.1098511,65,90.95296478271484
1588311815.2625744,66,91.13932037353516
1588311881.3218207,67,91.21419525146484
1588311947.6336021,68,91.45589447021484
1588312013.8936229,69,91.39810943603516
1588312080.1514432,70,91.50634765625
1588312148.4756222,71,91.46891021728516
1588312214.4397128,72,91.6015625
1588312280.3927443,73,91.73421478271484
1588312347.0134766,74,91.68863677978516
1588312413.1651447,75,91.77896881103516
1588312479.2080789,76,91.85546875
1588312545.463386,77,91.85953521728516
1588312612.0921926,78,92.02555084228516
1588312677.9075606,79,92.03531646728516
1588312744.23312,80,92.04427337646484
1588312811.4328296,81,92.30550384521484
1588312876.8262923,82,92.36002349853516
1588312943.8075018,83,92.45931243896484
1588313010.1856651,84,92.51302337646484
1588313076.2006154,85,92.53824615478516
1588313146.0501733,86,92.52034759521484
1588313212.5487335,87,92.69205474853516
1588313278.9392695,88,92.4951171875
1588313345.1759229,89,92.55045318603516
1588313411.4515116,90,92.55289459228516
