Wall time,Step,Value
1588347173.6279428,1,9.504945755004883
1588347406.2029018,2,34.996376037597656
1588347640.4002206,3,50.984439849853516
1588347874.9577613,4,59.603389739990234
1588348110.53373,5,63.46474838256836
1588348345.3058245,6,66.32040405273438
1588348580.0666742,7,68.36882781982422
1588348814.6661155,8,69.77617645263672
1588349049.5170953,9,70.7488021850586
1588349284.7538817,10,71.54344177246094
1588349519.4255912,11,72.22309875488281
1588349753.5561807,12,72.69011688232422
1588349987.622992,13,73.17524719238281
1588350222.1314619,14,73.4808120727539
1588350456.5948875,15,73.98484802246094
1588350690.926306,16,73.70133209228516
1588350925.992206,17,74.24394989013672
1588351160.1607583,18,74.26914978027344
1588351395.0536728,19,74.62197875976562
1588351630.4595938,20,74.72120666503906
1588351864.4207337,21,74.85508728027344
1588352099.3023753,22,74.9566879272461
1588352334.5399518,23,75.1897964477539
1588352568.9328573,24,75.23548126220703
1588352804.8298905,25,75.146484375
1588353039.0921087,26,75.41267395019531
1588353273.9076848,27,75.45362854003906
1588353508.6162362,28,75.40637969970703
1588353744.1780963,29,75.48434448242188
1588353978.834002,30,75.6591796875
1588354213.4381433,31,83.39607238769531
1588354448.1487315,32,85.06489562988281
1588354682.5309412,33,85.64610290527344
1588354917.5196226,34,86.2737808227539
1588355152.707702,35,86.4501953125
1588355387.9994178,36,86.6943359375
1588355622.9848974,37,86.70536041259766
1588355857.990666,38,86.962890625
1588356092.0915868,39,87.17080688476562
1588356327.8577693,40,87.0148696899414
1588356563.7412305,41,87.09598541259766
1588356799.4572735,42,87.1613540649414
1588357034.4229593,43,87.15348052978516
1588357269.9773226,44,87.04873657226562
1588357503.7337658,45,87.2771224975586
1588357737.3245203,46,87.19679260253906
1588357971.5686705,47,87.23853302001953
1588358205.4810488,48,87.01408386230469
1588358439.413795,49,87.27870178222656
1588358673.881253,50,87.44880676269531
1588358907.8895004,51,87.34012603759766
1588359141.1263824,52,87.35194396972656
1588359374.834372,53,87.38186645507812
1588359608.4146404,54,87.3259506225586
1588359841.5521972,55,87.43384552001953
1588360075.041828,56,87.61970520019531
1588360307.8797657,57,87.60631561279297
1588360540.8330739,58,87.73783874511719
1588360774.7552288,59,87.76461791992188
1588361007.6114223,60,87.6921615600586
1588361240.849879,61,89.9201431274414
1588361474.4625347,62,90.78959655761719
1588361708.1862352,63,91.00223541259766
1588361942.8245852,64,91.17943572998047
1588362176.7776356,65,91.3274917602539
1588362410.6717923,66,91.55352020263672
1588362644.3241332,67,91.5582504272461
1588362878.7025788,68,91.650390625
1588363112.4515486,69,91.78348541259766
1588363346.182836,70,91.75276947021484
1588363580.0003564,71,91.943359375
1588363813.9281242,72,92.0599136352539
1588364048.4549782,73,92.0709457397461
1588364281.9577718,74,92.17804718017578
1588364515.5228708,75,92.03314208984375
1588364750.0106611,76,92.1875
1588364983.4974594,77,92.16151428222656
1588365217.5225577,78,92.38753509521484
1588365451.995601,79,92.30091094970703
1588365686.751047,80,92.44581604003906
1588365920.3588362,81,92.72697448730469
1588366153.7228105,82,92.7001953125
1588366387.7097301,83,92.9876480102539
1588366621.8393602,84,92.7521743774414
1588366855.1676261,85,92.78131103515625
1588367088.9223993,86,93.0230941772461
1588367328.6514142,87,92.73563385009766
1588367567.54069,88,92.76241302490234
1588367805.597509,89,92.91598510742188
1588368046.1860995,90,92.88526916503906
