Wall time,Step,Value
1581261857.124143,1,0.35493800044059753
1581261979.2363598,2,0.29893556237220764
1581262103.1232386,3,0.2995224595069885
1581262226.1236584,4,0.29785382747650146
1581262348.7037895,5,0.2980552613735199
1581262471.7321641,6,0.2977622151374817
1581262594.3476186,7,0.3006637692451477
1581262716.5847495,8,0.29800722002983093
1581262840.1783955,9,0.3008248507976532
1581262962.4902978,10,0.2979181706905365
1581263084.5050015,11,0.2974514365196228
1581263205.546258,12,0.2955416440963745
1581263326.504356,13,0.29547688364982605
1581263448.554653,14,0.29819080233573914
1581263570.7059186,15,0.296481192111969
1581263691.4419878,16,0.2958916127681732
1581263814.739843,17,0.3000712990760803
1581263935.674366,18,0.29490232467651367
1581264058.4554665,19,0.29714369773864746
1581264180.0035856,20,0.2957976758480072
1581264302.8638809,21,0.29992178082466125
1581264424.9544199,22,0.297184556722641
1581264545.9149966,23,0.2950476109981537
1581264666.0357993,24,0.29381799697875977
1581264787.4689076,25,0.2960682809352875
1581264908.4887896,26,0.29521119594573975
1581265028.9253027,27,0.29410940408706665
1581265150.8562644,28,0.29572397470474243
1581265271.4258223,29,0.29420337080955505
1581265392.975342,30,0.2949446141719818
1581265515.4785397,31,0.2982915937900543
1581265636.226974,32,0.29426607489585876
1581265757.9521027,33,0.2963520288467407
1581265879.667615,34,0.2949250638484955
1581266000.409903,35,0.29416424036026
1581266123.4815357,36,0.29751747846603394
1581266245.64282,37,0.29598352313041687
1581266367.0032613,38,0.29464995861053467
1581266488.3853471,39,0.29627057909965515
1581266609.3709848,40,0.29417750239372253
1581266731.07514,41,0.29758840799331665
1581266852.4008038,42,0.29516181349754333
1581266973.6187243,43,0.29548606276512146
1581267096.0801792,44,0.2943607270717621
1581267217.7713854,45,0.2949683666229248
1581267338.5096548,46,0.294057160615921
1581267459.2420683,47,0.2951838970184326
1581267580.341786,48,0.294483482837677
1581267701.6368885,49,0.2938660681247711
1581267822.9676564,50,0.29673951864242554
1581267945.417385,51,0.2964480519294739
1581268066.1811476,52,0.2934391498565674
1581268187.1514132,53,0.2945705056190491
1581268309.6471343,54,0.2949541211128235
1581268430.6129198,55,0.2954462468624115
1581268551.851918,56,0.29541513323783875
1581268673.718252,57,0.29540711641311646
1581268794.8448975,58,0.2956750988960266
1581268916.02054,59,0.2958917021751404
1581269036.8583376,60,0.29435765743255615
1581269157.669303,61,0.29501697421073914
1581269279.8481114,62,0.2939644455909729
1581269400.8659334,63,0.2931544780731201
1581269521.4768713,64,0.29261425137519836
1581269643.3901756,65,0.2970712184906006
1581269764.439129,66,0.2941346764564514
1581269885.2499166,67,0.29461225867271423
1581270005.9865797,68,0.2941572666168213
1581270127.840263,69,0.296051561832428
1581270248.7368226,70,0.2933930456638336
1581270369.9113643,71,0.29526713490486145
1581270492.7764833,72,0.29755640029907227
1581270613.8575351,73,0.29505494236946106
1581270736.246138,74,0.29731687903404236
1581270858.193029,75,0.29523545503616333
1581270980.4136162,76,0.2953222393989563
1581271102.3369298,77,0.2980653941631317
1581271224.2882829,78,0.29548850655555725
1581271345.4865184,79,0.2957558035850525
1581271467.092634,80,0.2959955334663391
1581271587.464611,81,0.29351991415023804
1581271707.719004,82,0.29337313771247864
1581271827.899834,83,0.2938793897628784
1581271950.1603146,84,0.2947949469089508
1581272070.7996488,85,0.295235812664032
1581272192.2750773,86,0.29565244913101196
1581272312.6348078,87,0.2943171262741089
1581272433.7987561,88,0.2945156991481781
1581272553.777726,89,0.292889803647995
1581272675.4720404,90,0.29563024640083313
