Wall time,Step,Value
1588371769.9910495,1,0.31075289845466614
1588372216.0499187,2,0.2998705506324768
1588372665.0347357,3,0.3016887605190277
1588373112.9927964,4,0.3011271357536316
1588373562.8506153,5,0.30242690443992615
1588374010.9155617,6,0.301302969455719
1588374459.3444784,7,0.3016985356807709
1588374908.9763103,8,0.30234676599502563
1588375359.0413885,9,0.30268391966819763
1588375810.667517,10,0.3040642738342285
1588376264.3239782,11,0.3052580654621124
1588376717.1889145,12,0.3047270178794861
1588377169.9189517,13,0.3046988844871521
1588377622.176417,14,0.304159551858902
1588378075.7128708,15,0.30490392446517944
1588378527.8292344,16,0.3041641116142273
1588378979.5134661,17,0.30382975935935974
1588379431.7679787,18,0.30420130491256714
1588379885.1924288,19,0.3051632344722748
1588380339.08664,20,0.3052314221858978
1588380792.0252132,21,0.30447259545326233
1588381245.952855,22,0.3056919276714325
1588381700.1787984,23,0.3053068220615387
1588382155.236379,24,0.3063419759273529
1588382609.753367,25,0.3058362305164337
1588383064.1282334,26,0.3056587874889374
1588383518.9688952,27,0.3057756721973419
1588383973.6755745,28,0.30592989921569824
1588384428.8724432,29,0.30605876445770264
1588384883.906146,30,0.306205689907074
1588385338.625601,31,0.30600935220718384
1588385793.7005992,32,0.3063819706439972
1588386247.551927,33,0.3055972456932068
1588386702.8916814,34,0.3067927658557892
1588387157.675144,35,0.3062920570373535
1588387611.9867432,36,0.3058500587940216
1588388066.8305616,37,0.30630627274513245
1588388519.68214,38,0.3047296404838562
1588388973.091932,39,0.30524593591690063
1588389428.2712796,40,0.3063209652900696
1588389881.6296525,41,0.30546751618385315
1588390335.7475748,42,0.30566859245300293
1588390789.5442042,43,0.30575206875801086
1588391244.6627374,44,0.3064427375793457
1588391698.4858868,45,0.30564653873443604
1588392153.577503,46,0.30646851658821106
1588392610.1506534,47,0.3074435293674469
1588393065.8611078,48,0.30673864483833313
1588393520.0847018,49,0.30586835741996765
1588393976.04513,50,0.3071553409099579
1588394432.7847273,51,0.30735713243484497
1588394888.6284957,52,0.3070138990879059
1588395343.8681738,53,0.30657514929771423
1588395800.760474,54,0.30777812004089355
1588396256.2361,55,0.30673712491989136
1588396711.38259,56,0.3066733181476593
1588397165.9831772,57,0.30603548884391785
1588397620.6345732,58,0.30626222491264343
1588398076.0345445,59,0.3064459264278412
1588398531.8809426,60,0.3067797124385834
1588398987.4232538,61,0.3066876530647278
1588399443.9407356,62,0.30727651715278625
1588399899.6890693,63,0.30681708455085754
1588400355.2024438,64,0.30671048164367676
1588400811.437695,65,0.3073403239250183
1588401267.0558326,66,0.30686765909194946
1588401723.4399128,67,0.3072308897972107
1588402179.827933,68,0.30731645226478577
1588402636.088076,69,0.3072045147418976
1588403092.1933584,70,0.30683717131614685
1588403548.7885435,71,0.3076510429382324
1588404005.3077888,72,0.3070511221885681
1588404461.3616512,73,0.3071403205394745
1588404916.8001971,74,0.30658087134361267
1588405373.1182866,75,0.30735912919044495
1588405829.756466,76,0.3075762689113617
1588406286.2361128,77,0.3074434697628021
1588406742.1958454,78,0.30704253911972046
1588407198.1219914,79,0.3072185516357422
1588407653.4648616,80,0.3064969778060913
1588408109.7198844,81,0.30710241198539734
1588408566.3009417,82,0.30733010172843933
1588409023.2301555,83,0.30782032012939453
1588409480.2340631,84,0.30765053629875183
1588409935.5570521,85,0.30674341320991516
1588410391.2559168,86,0.3069591820240021
1588410848.1009107,87,0.30753710865974426
1588411303.6876397,88,0.30670085549354553
1588411760.514604,89,0.3075903356075287
1588412214.6066325,90,0.3059993088245392
