Wall time,Step,Value
1581571832.401365,1,1.6392016410827637
1581571903.7132487,2,10.174436569213867
1581571977.55436,3,21.937467575073242
1581572052.069067,4,30.71071434020996
1581572126.142115,5,35.2590446472168
1581572201.1642182,6,38.554054260253906
1581572275.1226416,7,41.2109375
1581572348.573539,8,43.06284713745117
1581572421.4706569,9,44.12085723876953
1581572495.2832673,10,45.177284240722656
1581572570.6300392,11,46.209197998046875
1581572645.7297037,12,46.58558654785156
1581572720.2511003,13,46.86392593383789
1581572795.9112935,14,47.601688385009766
1581572867.0572517,15,47.87686538696289
1581572939.7106986,16,48.34814453125
1581573013.912239,17,48.14888000488281
1581573089.3433511,18,48.428009033203125
1581573162.160844,19,48.692115783691406
1581573235.2837594,20,49.05664825439453
1581573307.643434,21,49.351593017578125
1581573380.1434815,22,49.31284713745117
1581573454.561612,23,49.527137756347656
1581573526.9977825,24,49.536624908447266
1581573602.232838,25,49.86478042602539
1581573676.9991162,26,49.76040267944336
1581573751.9935002,27,49.82603454589844
1581573825.9110477,28,50.193729400634766
1581573899.5247154,29,50.15656661987305
1581573972.6358795,30,50.12889099121094
1581574047.9749205,31,61.186580657958984
1581574122.6954947,32,64.01030731201172
1581574197.887852,33,65.28972625732422
1581574271.429865,34,65.7064437866211
1581574344.6576688,35,66.16744232177734
1581574418.3982556,36,66.60472106933594
1581574491.8516717,37,66.74942779541016
1581574568.5964808,38,67.14005279541016
1581574642.7509654,39,67.16693878173828
1581574716.86723,40,67.10921478271484
1581574789.1924095,41,67.51486206054688
1581574862.0749536,42,67.36857604980469
1581574935.370409,43,67.3646240234375
1581575009.8958278,44,67.346435546875
1581575084.047617,45,67.61608123779297
1581575156.488337,46,67.57733154296875
1581575230.229914,47,67.82957458496094
1581575305.9361696,48,67.3053207397461
1581575379.8172355,49,67.737060546875
1581575452.7462761,50,67.53937530517578
1581575525.1693647,51,67.83194732666016
1581575598.7213795,52,68.0501937866211
1581575673.8270528,53,67.89678955078125
1581575749.257209,54,67.82562255859375
1581575823.4535177,55,68.02252197265625
1581575896.9485753,56,68.19727325439453
1581575969.9745963,57,68.02884674072266
1581576043.6294436,58,68.16248321533203
1581576116.6871521,59,68.35462951660156
1581576189.6771164,60,68.46849822998047
1581576262.9452584,61,72.92035675048828
1581576336.2496817,62,74.31758880615234
1581576410.4994025,63,74.88059997558594
1581576484.6989958,64,75.25224304199219
1581576558.8828087,65,75.42224884033203
1581576633.159323,66,75.58751678466797
1581576705.1760426,67,75.98209381103516
1581576779.1780581,68,76.04376983642578
1581576851.5364811,69,76.34346771240234
1581576925.9131994,70,76.40909576416016
1581577000.763453,71,76.53956604003906
1581577073.6836586,72,76.67952728271484
1581577146.488254,73,76.82028198242188
1581577220.1298816,74,77.00452423095703
1581577292.553494,75,77.11363983154297
1581577367.1357734,76,77.26151275634766
1581577440.2777297,77,77.24095153808594
1581577514.901271,78,77.3951416015625
1581577586.133996,79,77.502685546875
1581577661.3888102,80,77.5453872680664
1581577735.4354994,81,78.22383880615234
1581577809.1300726,82,78.4507827758789
1581577882.994446,83,78.36222076416016
1581577956.5283813,84,78.72358703613281
1581578030.507939,85,78.77498626708984
1581578105.3899806,86,78.56148529052734
1581578181.1375346,87,78.78368377685547
1581578254.4292986,88,78.7868423461914
1581578326.344402,89,78.93788146972656
1581578399.1104305,90,78.96792602539062
