Wall time,Step,Value
1588307466.9212627,1,1.4664713144302368
1588307531.8716254,2,8.761393547058105
1588307598.4302356,3,19.16097068786621
1588307664.483813,4,28.46923828125
1588307730.6811538,5,33.13557815551758
1588307796.8699799,6,37.744140625
1588307863.4729657,7,40.48665237426758
1588307929.6675797,8,41.91650390625
1588307995.4145095,9,43.68733596801758
1588308061.9588568,10,44.92106246948242
1588308127.9235415,11,45.01301956176758
1588308194.4260855,12,46.201171875
1588308260.5035508,13,46.52018356323242
1588308326.6084325,14,47.17610549926758
1588308392.558487,15,47.40234375
1588308460.0458746,16,47.83772659301758
1588308525.7984936,17,47.94921875
1588308592.5297985,18,48.45540237426758
1588308658.142799,19,48.15104293823242
1588308724.2056792,20,48.84196090698242
1588308790.1832788,21,48.67594528198242
1588308856.410541,22,49.20328903198242
1588308922.8071284,23,49.15364456176758
1588308988.9918616,24,49.49137496948242
1588309055.5345025,25,49.2578125
1588309121.9475355,26,49.65250778198242
1588309187.9831789,27,49.60286331176758
1588309254.702214,28,49.36848831176758
1588309321.260755,29,50.0244140625
1588309386.5166485,30,49.78271484375
1588309452.244437,31,61.083984375
1588309518.1334186,32,63.76057815551758
1588309583.4006796,33,65.05208587646484
1588309648.8961744,34,65.54361724853516
1588309715.8486893,35,66.15152740478516
1588309782.2896461,36,66.43148040771484
1588309848.05363,37,66.73746490478516
1588309914.512412,38,67.06461334228516
1588309980.515104,39,67.2216796875
1588310046.9533143,40,67.32747650146484
1588310112.5710635,41,67.0556640625
1588310178.3554168,42,67.47802734375
1588310244.2660415,43,67.23307037353516
1588310311.0548565,44,67.15576171875
1588310376.9026194,45,67.39664459228516
1588310443.5033488,46,67.42431640625
1588310509.7228756,47,67.29248046875
1588310598.7185214,48,67.548828125
1588310665.8633091,49,67.63997650146484
1588310732.2217848,50,67.67822265625
1588310799.0893116,51,67.73519134521484
1588310869.5212252,52,67.78238677978516
1588310935.8158782,53,67.74332427978516
1588311006.391795,54,67.87679290771484
1588311072.9428725,55,67.91178131103516
1588311143.0313268,56,67.83773040771484
1588311217.9063964,57,67.94515228271484
1588311284.394806,58,68.056640625
1588311350.5318897,59,68.26253509521484
1588311416.7655194,60,68.1982421875
1588311483.130895,61,72.70589447021484
1588311549.3706322,62,74.20003509521484
1588311615.8588886,63,74.73876953125
1588311682.816394,64,75.02278900146484
1588311749.1097429,65,75.33528900146484
1588311815.2624953,66,75.74300384521484
1588311881.3217363,67,75.87239837646484
1588311947.6335187,68,76.123046875
1588312013.8935254,69,76.18733978271484
1588312080.1513586,70,76.31917572021484
1588312148.4755402,71,76.27685546875
1588312214.4396322,72,76.55680084228516
1588312280.3926613,73,76.78792572021484
1588312347.0133963,74,76.99381256103516
1588312413.1650643,75,77.11588287353516
1588312479.207999,76,77.34212493896484
1588312545.4632685,77,77.01171875
1588312612.092109,78,77.50244140625
1588312677.907478,79,77.3583984375
1588312744.2330382,80,77.587890625
1588312811.4327464,81,78.08349609375
1588312876.8261113,82,78.28857421875
1588312943.8074188,83,78.56526947021484
1588313010.1855278,84,78.5546875
1588313076.200527,85,78.7158203125
1588313146.0500667,86,78.57340240478516
1588313212.548606,87,78.89404296875
1588313278.9391828,88,78.75081634521484
1588313345.1758406,89,78.73453521728516
1588313411.4514208,90,78.77278900146484
