Wall time,Step,Value
1588356109.618475,1,2.6406564712524414
1588356231.8973808,2,13.587607383728027
1588356354.6542585,3,25.070878982543945
1588356477.9452825,4,32.5439453125
1588356601.8074377,5,37.35430145263672
1588356724.8896663,6,40.14302062988281
1588356849.0556293,7,42.22136306762695
1588356973.8543787,8,44.20205307006836
1588357098.9131007,9,45.22035598754883
1588357223.8194149,10,46.16069030761719
1588357349.1890516,11,47.021484375
1588357475.1155083,12,47.30815124511719
1588357600.6300385,13,47.93898010253906
1588357726.054145,14,48.45009994506836
1588357851.246581,15,48.6083984375
1588357976.5954347,16,49.23765182495117
1588358101.967406,17,49.32900619506836
1588358227.6853237,18,49.41484832763672
1588358353.1156793,19,49.43296432495117
1588358478.8399081,20,49.991336822509766
1588358604.3726044,21,49.959049224853516
1588358729.9882276,22,50.18349838256836
1588358856.169384,23,50.34730911254883
1588358981.6374323,24,50.54734802246094
1588359107.9892812,25,50.61271286010742
1588359233.6456652,26,50.57176208496094
1588359359.202172,27,50.6087760925293
1588359485.6150956,28,50.72690963745117
1588359611.420202,29,50.67729187011719
1588359736.5626981,30,50.83086395263672
1588359861.5794508,31,61.9644660949707
1588359986.85933,32,64.5476303100586
1588360111.7954793,33,65.74785614013672
1588360236.744162,34,66.22196197509766
1588360362.0034692,35,66.95832061767578
1588360487.2552853,36,67.03629302978516
1588360612.3581803,37,67.3828125
1588360737.6983335,38,67.67578125
1588360862.6657677,39,67.73957061767578
1588360987.5030487,40,67.9742660522461
1588361112.7940166,41,67.66554260253906
1588361238.501191,42,67.95063781738281
1588361363.2822602,43,67.81596374511719
1588361489.0771797,44,67.7190933227539
1588361614.2763984,45,68.21682739257812
1588361739.9046361,46,67.95457458496094
1588361865.078111,47,68.30188751220703
1588361990.4890864,48,67.9963150024414
1588362115.8896558,49,67.84589385986328
1588362241.399735,50,68.22234344482422
1588362366.973108,51,68.22549438476562
1588362492.5052757,52,68.14830780029297
1588362617.850667,53,68.35543823242188
1588362742.9967313,54,68.28219604492188
1588362868.2243354,55,68.34992218017578
1588362993.7726688,56,68.62162780761719
1588363119.3033702,57,68.5515365600586
1588363244.5235255,58,68.49089813232422
1588363370.0004585,59,68.96106719970703
1588363495.6149209,60,68.89254760742188
1588363620.634759,61,73.51231384277344
1588363746.2735305,62,74.79051208496094
1588363871.9039774,63,75.19058990478516
1588363997.6119726,64,75.70407104492188
1588364122.7688882,65,75.86236572265625
1588364248.4351232,66,76.03878021240234
1588364374.039269,67,76.57273864746094
1588364499.5272665,68,76.5380859375
1588364625.3127882,69,76.71292114257812
1588364750.9793363,70,76.85704040527344
1588364876.483879,71,76.91925811767578
1588365002.177961,72,77.36659240722656
1588365127.579977,73,77.39888000488281
1588365252.9849634,74,77.50283813476562
1588365377.9164793,75,77.67688751220703
1588365502.8082247,76,77.79029083251953
1588365627.4734259,77,77.8619613647461
1588365752.5464559,78,77.8840103149414
1588365877.6899767,79,77.96276092529297
1588366002.2797203,80,78.2683334350586
1588366127.6686475,81,78.89049530029297
1588366253.086367,82,79.14173126220703
1588366378.2366748,83,79.0739974975586
1588366503.67903,84,79.33704376220703
1588366629.1001506,85,79.32601165771484
1588366754.5927873,86,79.3913803100586
1588366880.25415,87,79.23308563232422
1588367005.3922946,88,79.28348541259766
1588367130.950019,89,79.46147155761719
1588367257.0429955,90,79.37720489501953
